Simulated control sequence with PD control:
Sequence steps: [0, 10, -10, 5, -5] 
Kp = 0.7213012910520777
Kd = 0.39466422611731
Limitations of the gamma control: +/- 8
Optimization solver: Nelder-Mead
Cost function type: penalty
Time(s)	Roll(deg)	Error	Control_cmd	gamma_L	gamma_R	target
9.15000	-13.04791	-3.04373	5.11268	37.44366	42.55634	-10.00000
9.15250	-13.05173	-3.04791	5.16857	37.41571	42.58429	-10.00000
9.15500	-13.05517	-3.05173	5.22433	37.38783	42.61217	-10.00000
9.15750	-13.05825	-3.05517	5.27994	37.36003	42.63997	-10.00000
9.16000	-13.06097	-3.05825	5.33541	37.33230	42.66770	-10.00000
9.16250	-13.06333	-3.06097	5.39071	37.30464	42.69536	-10.00000
9.16500	-13.06533	-3.06333	5.44586	37.27707	42.72293	-10.00000
9.16750	-13.06697	-3.06533	5.50085	37.24957	42.75043	-10.00000
9.17000	-13.06827	-3.06697	5.55567	37.22216	42.77784	-10.00000
9.17250	-13.06921	-3.06827	5.61032	37.19484	42.80516	-10.00000
9.17500	-13.06981	-3.06921	5.66479	37.16761	42.83239	-10.00000
9.17750	-13.07006	-3.06981	5.71907	37.14046	42.85954	-10.00000
9.18000	-13.06997	-3.07006	5.77318	37.11341	42.88659	-10.00000
9.18250	-13.06955	-3.06997	5.82709	37.08646	42.91354	-10.00000
9.18500	-13.06879	-3.06955	5.88081	37.05960	42.94040	-10.00000
9.18750	-13.06769	-3.06879	5.93433	37.03284	42.96716	-10.00000
9.19000	-13.06627	-3.06769	5.98764	37.00618	42.99382	-10.00000
9.19250	-13.06452	-3.06627	6.04075	36.97962	43.02038	-10.00000
9.19500	-13.06244	-3.06452	6.09365	36.95317	43.04683	-10.00000
9.19750	-13.06004	-3.06244	6.14634	36.92683	43.07317	-10.00000
9.20000	-13.05733	-3.06004	6.19880	36.90060	43.09940	-10.00000
9.20250	-13.05430	-3.05733	6.25104	36.87448	43.12552	-10.00000
9.20500	-13.05095	-3.05430	6.30306	36.84847	43.15153	-10.00000
9.20750	-13.04730	-3.05095	6.35485	36.82258	43.17742	-10.00000
9.21000	-13.04334	-3.04730	6.40640	36.79680	43.20320	-10.00000
9.21250	-13.03908	-3.04334	6.45772	36.77114	43.22886	-10.00000
9.21500	-13.03451	-3.03908	6.50879	36.74560	43.25440	-10.00000
9.21750	-13.02965	-3.03451	6.55962	36.72019	43.27981	-10.00000
9.22000	-13.02449	-3.02965	6.61020	36.69490	43.30510	-10.00000
9.22250	-13.01904	-3.02449	6.66053	36.66973	43.33027	-10.00000
9.22500	-13.01330	-3.01904	6.71061	36.64470	43.35530	-10.00000
9.22750	-13.00727	-3.01330	6.76042	36.61979	43.38021	-10.00000
9.23000	-13.00096	-3.00727	6.80998	36.59501	43.40499	-10.00000
9.23250	-12.99437	-3.00096	6.85927	36.57037	43.42963	-10.00000
9.23500	-12.98750	-2.99437	6.90829	36.54585	43.45415	-10.00000
9.23750	-12.98036	-2.98750	6.95704	36.52148	43.47852	-10.00000
9.24000	-12.97295	-2.98036	7.00552	36.49724	43.50276	-10.00000
9.24250	-12.96526	-2.97295	7.05372	36.47314	43.52686	-10.00000
9.24500	-12.95732	-2.96526	7.10164	36.44918	43.55082	-10.00000
9.24750	-12.94911	-2.95732	7.14927	36.42536	43.57464	-10.00000
9.25000	-12.94064	-2.94911	7.19662	36.40169	43.59831	-10.00000
9.25250	-12.93191	-2.94064	7.24369	36.37816	43.62184	-10.00000
9.25500	-12.92293	-2.93191	7.29046	36.35477	43.64523	-10.00000
9.25750	-12.91370	-2.92293	7.33693	36.33153	43.66847	-10.00000
9.26000	-12.90423	-2.91370	7.38311	36.30844	43.69156	-10.00000
9.26250	-12.89450	-2.90423	7.42899	36.28550	43.71450	-10.00000
9.26500	-12.88454	-2.89450	7.47457	36.26271	43.73729	-10.00000
9.26750	-12.87434	-2.88454	7.51985	36.24008	43.75992	-10.00000
9.27000	-12.86391	-2.87434	7.56481	36.21759	43.78241	-10.00000
9.27250	-12.85324	-2.86391	7.60947	36.19526	43.80474	-10.00000
9.27500	-12.84234	-2.85324	7.65382	36.17309	43.82691	-10.00000
9.27750	-12.83122	-2.84234	7.69785	36.15107	43.84893	-10.00000
9.28000	-12.81987	-2.83122	7.74157	36.12921	43.87079	-10.00000
9.28250	-12.80831	-2.81987	7.78497	36.10751	43.89249	-10.00000
9.28500	-12.79652	-2.80831	7.82805	36.08598	43.91402	-10.00000
9.28750	-12.78453	-2.79652	7.87081	36.06460	43.93540	-10.00000
9.29000	-12.77232	-2.78453	7.91324	36.04338	43.95662	-10.00000
9.29250	-12.75990	-2.77232	7.95534	36.02233	43.97767	-10.00000
9.29500	-12.74728	-2.75990	7.99712	36.00144	43.99856	-10.00000
9.29750	-12.73446	-2.74728	8.03857	35.98072	44.01928	-10.00000
9.30000	-12.72144	-2.73446	8.07969	35.96016	44.03984	-10.00000
9.30250	-12.70822	-2.72144	8.12047	35.93977	44.06023	-10.00000
9.30500	-12.69481	-2.70822	8.16091	35.91954	44.08046	-10.00000
9.30750	-12.68121	-2.69481	8.20102	35.89949	44.10051	-10.00000
9.31000	-12.66743	-2.68121	8.24080	35.87960	44.12040	-10.00000
9.31250	-12.65346	-2.66743	8.28023	35.85989	44.14011	-10.00000
9.31500	-12.63931	-2.65346	8.31932	35.84034	44.15966	-10.00000
9.31750	-12.62498	-2.63931	8.35806	35.82097	44.17903	-10.00000
9.32000	-12.61047	-2.62498	8.39646	35.80177	44.19823	-10.00000
9.32250	-12.59580	-2.61047	8.43452	35.78274	44.21726	-10.00000
9.32500	-12.58095	-2.59580	8.47223	35.76389	44.23611	-10.00000
9.32750	-12.56595	-2.58095	8.50959	35.74521	44.25479	-10.00000
9.33000	-12.55077	-2.56595	8.54660	35.72670	44.27330	-10.00000
9.33250	-12.53544	-2.55077	8.58326	35.70837	44.29163	-10.00000
9.33500	-12.51995	-2.53544	8.61956	35.69022	44.30978	-10.00000
9.33750	-12.50431	-2.51995	8.65552	35.67224	44.32776	-10.00000
9.34000	-12.48851	-2.50431	8.69111	35.65444	44.34556	-10.00000
9.34250	-12.47257	-2.48851	8.72636	35.63682	44.36318	-10.00000
9.34500	-12.45648	-2.47257	8.76125	35.61938	44.38062	-10.00000
9.34750	-12.44025	-2.45648	8.79578	35.60211	44.39789	-10.00000
9.35000	-12.42388	-2.44025	8.82995	35.58503	44.41497	-10.00000
9.35250	-12.40738	-2.42388	8.86376	35.56812	44.43188	-10.00000
9.35500	-12.39074	-2.40738	8.89722	35.55139	44.44861	-10.00000
9.35750	-12.37397	-2.39074	8.93031	35.53485	44.46515	-10.00000
9.36000	-12.35707	-2.37397	8.96304	35.51848	44.48152	-10.00000
9.36250	-12.34005	-2.35707	8.99541	35.50229	44.49771	-10.00000
9.36500	-12.32290	-2.34005	9.02742	35.48629	44.51371	-10.00000
9.36750	-12.30564	-2.32290	9.05907	35.47047	44.52953	-10.00000
9.37000	-12.28826	-2.30564	9.09035	35.45482	44.54518	-10.00000
9.37250	-12.27076	-2.28826	9.12127	35.43936	44.56064	-10.00000
9.37500	-12.25316	-2.27076	9.15182	35.42409	44.57591	-10.00000
9.37750	-12.23544	-2.25316	9.18202	35.40899	44.59101	-10.00000
9.38000	-12.21763	-2.23544	9.21184	35.39408	44.60592	-10.00000
9.38250	-12.19971	-2.21763	9.24130	35.37935	44.62065	-10.00000
9.38500	-12.18169	-2.19971	9.27040	35.36480	44.63520	-10.00000
9.38750	-12.16357	-2.18169	9.29912	35.35044	44.64956	-10.00000
9.39000	-12.14536	-2.16357	9.32749	35.33626	44.66374	-10.00000
9.39250	-12.12705	-2.14536	9.35548	35.32226	44.67774	-10.00000
9.39500	-12.10866	-2.12705	9.38312	35.30844	44.69156	-10.00000
9.39750	-12.09019	-2.10866	9.41038	35.29481	44.70519	-10.00000
9.40000	-12.07163	-2.09019	9.43728	35.28136	44.71864	-10.00000
9.40250	-12.05298	-2.07163	9.46381	35.26809	44.73191	-10.00000
9.40500	-12.03427	-2.05298	9.48998	35.25501	44.74499	-10.00000
9.40750	-12.01547	-2.03427	9.51578	35.24211	44.75789	-10.00000
9.41000	-11.99661	-2.01547	9.54122	35.22939	44.77061	-10.00000
9.41250	-11.97767	-1.99661	9.56628	35.21686	44.78314	-10.00000
9.41500	-11.95866	-1.97767	9.59099	35.20451	44.79549	-10.00000
9.41750	-11.93960	-1.95866	9.61533	35.19234	44.80766	-10.00000
9.42000	-11.92047	-1.93960	9.63930	35.18035	44.81965	-10.00000
9.42250	-11.90128	-1.92047	9.66291	35.16854	44.83146	-10.00000
9.42500	-11.88203	-1.90128	9.68616	35.15692	44.84308	-10.00000
9.42750	-11.86273	-1.88203	9.70904	35.14548	44.85452	-10.00000
9.43000	-11.84337	-1.86273	9.73156	35.13422	44.86578	-10.00000
9.43250	-11.82397	-1.84337	9.75371	35.12314	44.87686	-10.00000
9.43500	-11.80452	-1.82397	9.77550	35.11225	44.88775	-10.00000
9.43750	-11.78503	-1.80452	9.79694	35.10153	44.89847	-10.00000
9.44000	-11.76549	-1.78503	9.81801	35.09100	44.90900	-10.00000
9.44250	-11.74591	-1.76549	9.83871	35.08064	44.91936	-10.00000
9.44500	-11.72630	-1.74591	9.85906	35.07047	44.92953	-10.00000
9.44750	-11.70666	-1.72630	9.87905	35.06047	44.93953	-10.00000
9.45000	-11.68698	-1.70666	9.89869	35.05066	44.94934	-10.00000
9.45250	-11.66727	-1.68698	9.91796	35.04102	44.95898	-10.00000
9.45500	-11.64753	-1.66727	9.93688	35.03156	44.96844	-10.00000
9.45750	-11.62777	-1.64753	9.95544	35.02228	44.97772	-10.00000
9.46000	-11.60799	-1.62777	9.97364	35.01318	44.98682	-10.00000
9.46250	-11.58818	-1.60799	9.99149	35.00425	44.99575	-10.00000
9.46500	-11.56836	-1.58818	10.00899	34.99551	45.00449	-10.00000
9.46750	-11.54852	-1.56836	10.02613	34.98693	45.01307	-10.00000
9.47000	-11.52867	-1.54852	10.04292	34.97854	45.02146	-10.00000
9.47250	-11.50881	-1.52867	10.05936	34.97032	45.02968	-10.00000
9.47500	-11.48894	-1.50881	10.07546	34.96227	45.03773	-10.00000
9.47750	-11.46906	-1.48894	10.09120	34.95440	45.04560	-10.00000
9.48000	-11.44917	-1.46906	10.10659	34.94670	45.05330	-10.00000
9.48250	-11.42929	-1.44917	10.12164	34.93918	45.06082	-10.00000
9.48500	-11.40941	-1.42929	10.13635	34.93183	45.06817	-10.00000
9.48750	-11.38952	-1.40941	10.15070	34.92465	45.07535	-10.00000
9.49000	-11.36964	-1.38952	10.16472	34.91764	45.08236	-10.00000
9.49250	-11.34977	-1.36964	10.17839	34.91080	45.08920	-10.00000
9.49500	-11.32991	-1.34977	10.19173	34.90414	45.09586	-10.00000
9.49750	-11.31005	-1.32991	10.20472	34.89764	45.10236	-10.00000
9.50000	-11.29021	-1.31005	10.21738	34.89131	45.10869	-10.00000
9.50250	-11.27039	-1.29021	10.22970	34.88515	45.11485	-10.00000
9.50500	-11.25058	-1.27039	10.24168	34.87916	45.12084	-10.00000
9.50750	-11.23079	-1.25058	10.25333	34.87333	45.12667	-10.00000
9.51000	-11.21102	-1.23079	10.26465	34.86767	45.13233	-10.00000
9.51250	-11.19127	-1.21102	10.27564	34.86218	45.13782	-10.00000
9.51500	-11.17155	-1.19127	10.28630	34.85685	45.14315	-10.00000
9.51750	-11.15185	-1.17155	10.29663	34.85169	45.14831	-10.00000
9.52000	-11.13219	-1.15185	10.30663	34.84669	45.15331	-10.00000
9.52250	-11.11255	-1.13219	10.31631	34.84185	45.15815	-10.00000
9.52500	-11.09295	-1.11255	10.32566	34.83717	45.16283	-10.00000
9.52750	-11.07338	-1.09295	10.33469	34.83265	45.16735	-10.00000
9.53000	-11.05384	-1.07338	10.34340	34.82830	45.17170	-10.00000
9.53250	-11.03435	-1.05384	10.35179	34.82410	45.17590	-10.00000
9.53500	-11.01489	-1.03435	10.35987	34.82007	45.17993	-10.00000
9.53750	-10.99548	-1.01489	10.36763	34.81619	45.18381	-10.00000
9.54000	-10.97611	-0.99548	10.37507	34.81246	45.18754	-10.00000
9.54250	-10.95678	-0.97611	10.38221	34.80890	45.19110	-10.00000
9.54500	-10.93750	-0.95678	10.38903	34.80549	45.19451	-10.00000
9.54750	-10.91827	-0.93750	10.39554	34.80223	45.19777	-10.00000
9.55000	-10.89909	-0.91827	10.40175	34.79912	45.20088	-10.00000
9.55250	-10.87996	-0.89909	10.40765	34.79617	45.20383	-10.00000
9.55500	-10.86089	-0.87996	10.41325	34.79337	45.20663	-10.00000
9.55750	-10.84187	-0.86089	10.41855	34.79073	45.20927	-10.00000
9.56000	-10.82290	-0.84187	10.42354	34.78823	45.21177	-10.00000
9.56250	-10.80400	-0.82290	10.42824	34.78588	45.21412	-10.00000
9.56500	-10.78516	-0.80400	10.43265	34.78368	45.21632	-10.00000
9.56750	-10.76637	-0.78516	10.43675	34.78162	45.21838	-10.00000
9.57000	-10.74765	-0.76637	10.44057	34.77972	45.22028	-10.00000
9.57250	-10.72900	-0.74765	10.44410	34.77795	45.22205	-10.00000
9.57500	-10.71041	-0.72900	10.44733	34.77633	45.22367	-10.00000
9.57750	-10.69189	-0.71041	10.45028	34.77486	45.22514	-10.00000
9.58000	-10.67344	-0.69189	10.45295	34.77353	45.22647	-10.00000
9.58250	-10.65506	-0.67344	10.45533	34.77233	45.22767	-10.00000
9.58500	-10.63675	-0.65506	10.45743	34.77128	45.22872	-10.00000
9.58750	-10.61852	-0.63675	10.45926	34.77037	45.22963	-10.00000
9.59000	-10.60036	-0.61852	10.46081	34.76960	45.23040	-10.00000
9.59250	-10.58227	-0.60036	10.46208	34.76896	45.23104	-10.00000
9.59500	-10.56427	-0.58227	10.46308	34.76846	45.23154	-10.00000
9.59750	-10.54634	-0.56427	10.46381	34.76810	45.23190	-10.00000
9.60000	-10.52849	-0.54634	10.46427	34.76787	45.23213	-10.00000
9.60250	-10.51073	-0.52849	10.46446	34.76777	45.23223	-10.00000
9.60500	-10.49305	-0.51073	10.46439	34.76780	45.23220	-10.00000
9.60750	-10.47545	-0.49305	10.46406	34.76797	45.23203	-10.00000
9.61000	-10.45793	-0.47545	10.46347	34.76827	45.23173	-10.00000
9.61250	-10.44051	-0.45793	10.46262	34.76869	45.23131	-10.00000
9.61500	-10.42317	-0.44051	10.46151	34.76924	45.23076	-10.00000
9.61750	-10.40592	-0.42317	10.46015	34.76992	45.23008	-10.00000
9.62000	-10.38876	-0.40592	10.45854	34.77073	45.22927	-10.00000
9.62250	-10.37170	-0.38876	10.45668	34.77166	45.22834	-10.00000
9.62500	-10.35472	-0.37170	10.45458	34.77271	45.22729	-10.00000
9.62750	-10.33784	-0.35472	10.45222	34.77389	45.22611	-10.00000
9.63000	-10.32105	-0.33784	10.44963	34.77519	45.22481	-10.00000
9.63250	-10.30436	-0.32105	10.44679	34.77660	45.22340	-10.00000
9.63500	-10.28777	-0.30436	10.44372	34.77814	45.22186	-10.00000
9.63750	-10.27127	-0.28777	10.44041	34.77980	45.22020	-10.00000
9.64000	-10.25487	-0.27127	10.43686	34.78157	45.21843	-10.00000
9.64250	-10.23858	-0.25487	10.43309	34.78346	45.21654	-10.00000
9.64500	-10.22238	-0.23858	10.42908	34.78546	45.21454	-10.00000
9.64750	-10.20628	-0.22238	10.42485	34.78757	45.21243	-10.00000
9.65000	-10.19029	-0.20628	10.42039	34.78980	45.21020	-10.00000
9.65250	-10.17440	-0.19029	10.41571	34.79214	45.20786	-10.00000
9.65500	-10.15862	-0.17440	10.41081	34.79459	45.20541	-10.00000
9.65750	-10.14294	-0.15862	10.40570	34.79715	45.20285	-10.00000
9.66000	-10.12737	-0.14294	10.40036	34.79982	45.20018	-10.00000
9.66250	-10.11190	-0.12737	10.39481	34.80259	45.19741	-10.00000
9.66500	-10.09654	-0.11190	10.38905	34.80547	45.19453	-10.00000
9.66750	-10.08130	-0.09654	10.38309	34.80846	45.19154	-10.00000
9.67000	-10.06616	-0.08130	10.37691	34.81154	45.18846	-10.00000
9.67250	-10.05113	-0.06616	10.37053	34.81473	45.18527	-10.00000
9.67500	-10.03621	-0.05113	10.36395	34.81803	45.18197	-10.00000
9.67750	-10.02141	-0.03621	10.35717	34.82142	45.17858	-10.00000
9.68000	-10.00671	-0.02141	10.35019	34.82490	45.17510	-10.00000
9.68250	-9.99213	-0.00671	10.34302	34.82849	45.17151	-10.00000
9.68500	-9.97767	0.00787	10.33565	34.83218	45.16782	-10.00000
9.68750	-9.96332	0.02233	10.32809	34.83595	45.16405	-10.00000
9.69000	-9.94908	0.03668	10.32035	34.83983	45.16017	-10.00000
9.69250	-9.93496	0.05092	10.31242	34.84379	45.15621	-10.00000
9.69500	-9.92096	0.06504	10.30430	34.84785	45.15215	-10.00000
9.69750	-9.90707	0.07904	10.29601	34.85200	45.14800	-10.00000
9.70000	-9.89330	0.09293	10.28753	34.85623	45.14377	-10.00000
9.70250	-9.87965	0.10670	10.27888	34.86056	45.13944	-10.00000
9.70500	-9.86612	0.12035	10.27005	34.86497	45.13503	-10.00000
9.70750	-9.85271	0.13388	10.26106	34.86947	45.13053	-10.00000
9.71000	-9.83942	0.14729	10.25189	34.87406	45.12594	-10.00000
9.71250	-9.82625	0.16058	10.24256	34.87872	45.12128	-10.00000
9.71500	-9.81319	0.17375	10.23306	34.88347	45.11653	-10.00000
9.71750	-9.80026	0.18681	10.22339	34.88830	45.11170	-10.00000
9.72000	-9.78746	0.19974	10.21357	34.89321	45.10679	-10.00000
9.72250	-9.77477	0.21254	10.20359	34.89820	45.10180	-10.00000
9.72500	-9.76221	0.22523	10.19346	34.90327	45.09673	-10.00000
9.72750	-9.74977	0.23779	10.18317	34.90842	45.09158	-10.00000
9.73000	-9.73745	0.25023	10.17273	34.91364	45.08636	-10.00000
9.73250	-9.72526	0.26255	10.16214	34.91893	45.08107	-10.00000
9.73500	-9.71319	0.27474	10.15140	34.92430	45.07570	-10.00000
9.73750	-9.70124	0.28681	10.14053	34.92974	45.07026	-10.00000
9.74000	-9.68942	0.29876	10.12950	34.93525	45.06475	-10.00000
9.74250	-9.67773	0.31058	10.11834	34.94083	45.05917	-10.00000
9.74500	-9.66616	0.32227	10.10705	34.94648	45.05352	-10.00000
9.74750	-9.65472	0.33384	10.09562	34.95219	45.04781	-10.00000
9.75000	-9.64340	0.34528	10.08405	34.95797	45.04203	-10.00000
9.75250	-9.63220	0.35660	10.07236	34.96382	45.03618	-10.00000
9.75500	-9.62114	0.36780	10.06053	34.96973	45.03027	-10.00000
9.75750	-9.61020	0.37886	10.04859	34.97571	45.02429	-10.00000
9.76000	-9.59939	0.38980	10.03651	34.98174	45.01826	-10.00000
9.76250	-9.58870	0.40061	10.02432	34.98784	45.01216	-10.00000
9.76500	-9.57814	0.41130	10.01201	34.99400	45.00600	-10.00000
9.76750	-9.56771	0.42186	9.99958	35.00021	44.99979	-10.00000
9.77000	-9.55740	0.43229	9.98704	35.00648	44.99352	-10.00000
9.77250	-9.54723	0.44260	9.97438	35.01281	44.98719	-10.00000
9.77500	-9.53718	0.45277	9.96162	35.01919	44.98081	-10.00000
9.77750	-9.52725	0.46282	9.94875	35.02563	44.97437	-10.00000
9.78000	-9.51746	0.47275	9.93577	35.03211	44.96789	-10.00000
9.78250	-9.50779	0.48254	9.92269	35.03865	44.96135	-10.00000
9.78500	-9.49825	0.49221	9.90951	35.04525	44.95475	-10.00000
9.78750	-9.48884	0.50175	9.89623	35.05189	44.94811	-10.00000
9.79000	-9.47956	0.51116	9.88285	35.05857	44.94143	-10.00000
9.79250	-9.47040	0.52044	9.86938	35.06531	44.93469	-10.00000
9.79500	-9.46137	0.52960	9.85582	35.07209	44.92791	-10.00000
9.79750	-9.45247	0.53863	9.84217	35.07891	44.92109	-10.00000
9.80000	-9.44370	0.54753	9.82844	35.08578	44.91422	-10.00000
9.80250	-9.43505	0.55630	9.81462	35.09269	44.90731	-10.00000
9.80500	-9.42653	0.56495	9.80073	35.09964	44.90036	-10.00000
9.80750	-9.41814	0.57347	9.78676	35.10662	44.89338	-10.00000
9.81000	-9.40988	0.58186	9.77271	35.11365	44.88635	-10.00000
9.81250	-9.40174	0.59012	9.75858	35.12071	44.87929	-10.00000
9.81500	-9.39373	0.59826	9.74439	35.12780	44.87220	-10.00000
9.81750	-9.38585	0.60627	9.73013	35.13494	44.86506	-10.00000
9.82000	-9.37809	0.61415	9.71580	35.14210	44.85790	-10.00000
9.82250	-9.37046	0.62191	9.70140	35.14930	44.85070	-10.00000
9.82500	-9.36296	0.62954	9.68693	35.15653	44.84347	-10.00000
9.82750	-9.35558	0.63704	9.67241	35.16380	44.83620	-10.00000
9.83000	-9.34833	0.64442	9.65782	35.17109	44.82891	-10.00000
9.83250	-9.34121	0.65167	9.64317	35.17841	44.82159	-10.00000
9.83500	-9.33421	0.65879	9.62847	35.18577	44.81423	-10.00000
9.83750	-9.32733	0.66579	9.61371	35.19315	44.80685	-10.00000
9.84000	-9.32058	0.67267	9.59889	35.20055	44.79945	-10.00000
9.84250	-9.31396	0.67942	9.58402	35.20799	44.79201	-10.00000
9.84500	-9.30745	0.68604	9.56911	35.21545	44.78455	-10.00000
9.84750	-9.30108	0.69255	9.55414	35.22293	44.77707	-10.00000
9.85000	-9.29483	0.69892	9.53913	35.23044	44.76956	-10.00000
9.85250	-9.28870	0.70517	9.52407	35.23797	44.76203	-10.00000
9.85500	-9.28269	0.71130	9.50897	35.24552	44.75448	-10.00000
9.85750	-9.27681	0.71731	9.49382	35.25309	44.74691	-10.00000
9.86000	-9.27105	0.72319	9.47864	35.26068	44.73932	-10.00000
9.86250	-9.26541	0.72895	9.46342	35.26829	44.73171	-10.00000
9.86500	-9.25990	0.73459	9.44817	35.27592	44.72408	-10.00000
9.86750	-9.25450	0.74010	9.43288	35.28356	44.71644	-10.00000
9.87000	-9.24923	0.74550	9.41756	35.29122	44.70878	-10.00000
9.87250	-9.24408	0.75077	9.40220	35.29890	44.70110	-10.00000
9.87500	-9.23905	0.75592	9.38682	35.30659	44.69341	-10.00000
9.87750	-9.23414	0.76095	9.37142	35.31429	44.68571	-10.00000
9.88000	-9.22935	0.76586	9.35599	35.32201	44.67799	-10.00000
9.88250	-9.22468	0.77065	9.34053	35.32973	44.67027	-10.00000
9.88500	-9.22012	0.77532	9.32506	35.33747	44.66253	-10.00000
9.88750	-9.21569	0.77988	9.30956	35.34522	44.65478	-10.00000
9.89000	-9.21137	0.78431	9.29405	35.35297	44.64703	-10.00000
9.89250	-9.20717	0.78863	9.27853	35.36074	44.63926	-10.00000
9.89500	-9.20309	0.79283	9.26299	35.36851	44.63149	-10.00000
9.89750	-9.19913	0.79691	9.24743	35.37628	44.62372	-10.00000
9.90000	-9.19528	0.80087	9.23187	35.38407	44.61593	-10.00000
9.90250	-9.19155	0.80472	9.21630	35.39185	44.60815	-10.00000
9.90500	-9.18793	0.80845	9.20072	35.39964	44.60036	-10.00000
9.90750	-9.18443	0.81207	9.18513	35.40743	44.59257	-10.00000
9.91000	-9.18104	0.81557	9.16955	35.41523	44.58477	-10.00000
9.91250	-9.17777	0.81896	9.15396	35.42302	44.57698	-10.00000
9.91500	-9.17460	0.82223	9.13837	35.43082	44.56918	-10.00000
9.91750	-9.17156	0.82540	9.12278	35.43861	44.56139	-10.00000
9.92000	-9.16862	0.82844	9.10720	35.44640	44.55360	-10.00000
9.92250	-9.16579	0.83138	9.09162	35.45419	44.54581	-10.00000
9.92500	-9.16308	0.83421	9.07605	35.46198	44.53802	-10.00000
9.92750	-9.16048	0.83692	9.06048	35.46976	44.53024	-10.00000
9.93000	-9.15798	0.83952	9.04493	35.47754	44.52246	-10.00000
9.93250	-9.15560	0.84202	9.02939	35.48531	44.51469	-10.00000
9.93500	-9.15332	0.84440	9.01386	35.49307	44.50693	-10.00000
9.93750	-9.15115	0.84668	8.99834	35.50083	44.49917	-10.00000
9.94000	-9.14909	0.84885	8.98284	35.50858	44.49142	-10.00000
9.94250	-9.14714	0.85091	8.96736	35.51632	44.48368	-10.00000
9.94500	-9.14529	0.85286	8.95190	35.52405	44.47595	-10.00000
9.94750	-9.14355	0.85471	8.93646	35.53177	44.46823	-10.00000
9.95000	-9.14191	0.85645	8.92104	35.53948	44.46052	-10.00000
9.95250	-9.14038	0.85809	8.90565	35.54717	44.45283	-10.00000
9.95500	-9.13895	0.85962	8.89028	35.55486	44.44514	-10.00000
9.95750	-9.13763	0.86105	8.87494	35.56253	44.43747	-10.00000
9.96000	-9.13640	0.86237	8.85963	35.57019	44.42981	-10.00000
9.96250	-9.13528	0.86360	8.84435	35.57783	44.42217	-10.00000
9.96500	-9.13426	0.86472	8.82909	35.58545	44.41455	-10.00000
9.96750	-9.13334	0.86574	8.81388	35.59306	44.40694	-10.00000
9.97000	-9.13252	0.86666	8.79869	35.60065	44.39935	-10.00000
9.97250	-9.13180	0.86748	8.78354	35.60823	44.39177	-10.00000
9.97500	-9.13118	0.86820	8.76843	35.61579	44.38421	-10.00000
9.97750	-9.13065	0.86882	8.75335	35.62332	44.37668	-10.00000
9.98000	-9.13022	0.86935	8.73832	35.63084	44.36916	-10.00000
9.98250	-9.12989	0.86978	8.72333	35.63834	44.36166	-10.00000
9.98500	-9.12965	0.87011	8.70837	35.64581	44.35419	-10.00000
9.98750	-9.12951	0.87035	8.69347	35.65327	44.34673	-10.00000
9.99000	-9.12946	0.87049	8.67860	35.66070	44.33930	-10.00000
9.99250	-9.12951	0.87054	8.66378	35.66811	44.33189	-10.00000
9.99500	-9.12965	0.87049	8.64901	35.67549	44.32451	-10.00000
9.99750	-9.12988	0.87035	8.63429	35.68285	44.31715	-10.00000
10.00000	-9.13020	0.87012	8.61962	35.69019	44.30981	-10.00000
10.00250	-9.13061	0.86980	8.60500	35.69750	44.30250	-10.00000
10.00500	-9.13111	0.86939	8.59043	35.70479	44.29521	-10.00000
10.00750	-9.13170	0.86889	8.57591	35.71204	44.28796	-10.00000
10.01000	-9.13238	0.86830	8.56145	35.71927	44.28073	-10.00000
10.01250	-9.13315	0.86762	8.54705	35.72648	44.27352	-10.00000
10.01500	-9.13400	0.86685	8.53270	35.73365	44.26635	-10.00000
10.01750	-9.13494	0.86600	8.51840	35.74080	44.25920	-10.00000
10.02000	-9.13596	0.86506	8.50417	35.74791	44.25209	-10.00000
10.02250	-9.13707	0.86404	8.49000	35.75500	44.24500	-10.00000
10.02500	-9.13826	0.86293	8.47589	35.76206	44.23794	-10.00000
10.02750	-9.13953	0.86174	8.46184	35.76908	44.23092	-10.00000
10.03000	-9.14089	0.86047	8.44785	35.77607	44.22393	-10.00000
10.03250	-9.14233	0.85911	8.43393	35.78303	44.21697	-10.00000
10.03500	-9.14384	0.85767	8.42007	35.78996	44.21004	-10.00000
10.03750	-9.14544	0.85616	8.40628	35.79686	44.20314	-10.00000
10.04000	-9.14712	0.85456	8.39256	35.80372	44.19628	-10.00000
10.04250	-9.14887	0.85288	8.37890	35.81055	44.18945	-10.00000
10.04500	-9.15070	0.85113	8.36532	35.81734	44.18266	-10.00000
10.04750	-9.15261	0.84930	8.35180	35.82410	44.17590	-10.00000
10.05000	-9.15459	0.84739	8.33836	35.83082	44.16918	-10.00000
10.05250	-9.15665	0.84541	8.32498	35.83751	44.16249	-10.00000
10.05500	-9.15878	0.84335	8.31168	35.84416	44.15584	-10.00000
10.05750	-9.16099	0.84122	8.29845	35.85077	44.14923	-10.00000
10.06000	-9.16327	0.83901	8.28530	35.85735	44.14265	-10.00000
10.06250	-9.16561	0.83673	8.27222	35.86389	44.13611	-10.00000
10.06500	-9.16804	0.83439	8.25922	35.87039	44.12961	-10.00000
10.06750	-9.17053	0.83196	8.24630	35.87685	44.12315	-10.00000
